frame,x,y,z,dx,dy,dz
412,1.621451,2.352832,4.000000,1.621451,2.352832,0.000000
413,1.691554,2.438326,4.000000,1.691554,2.438326,0.000000
414,1.761182,2.521082,4.000000,1.761182,2.521082,0.000000
415,1.830315,2.601007,4.000000,1.830315,2.601007,0.000000
416,1.898934,2.678012,4.000000,1.898934,2.678012,0.000000
417,1.967021,2.752010,4.000000,1.967021,2.752010,0.000000
418,2.034555,2.822917,4.000000,2.034555,2.822917,0.000000
419,2.101518,2.890655,4.000000,2.101518,2.890655,0.000000
420,2.167892,2.955148,4.000000,2.167892,2.955148,0.000000
421,2.233656,3.016322,4.000000,2.233656,3.016322,0.000000
422,2.298794,3.074109,4.000000,2.298794,3.074109,0.000000
423,2.363286,3.128445,4.000000,2.363286,3.128445,0.000000
424,2.427115,3.179268,4.000000,2.427115,3.179268,0.000000
425,2.490262,3.226521,4.000000,2.490262,3.226521,0.000000
426,2.552710,3.270151,4.000000,2.552710,3.270151,0.000000
427,2.614442,3.310110,4.000000,2.614442,3.310110,0.000000
428,2.675440,3.346351,4.000000,2.675440,3.346351,0.000000
429,2.735686,3.378836,4.000000,2.735686,3.378836,0.000000
430,2.795165,3.407526,4.000000,2.795165,3.407526,0.000000
431,2.853859,3.432390,4.000000,2.853859,3.432390,0.000000
432,2.911752,3.453401,4.000000,2.911752,3.453401,0.000000
433,2.968827,3.470534,4.000000,2.968827,3.470534,0.000000
434,3.025069,3.483769,4.000000,3.025069,3.483769,0.000000
435,3.080462,3.493094,4.000000,3.080462,3.493094,0.000000
436,3.134990,3.498496,4.000000,3.134990,3.498496,0.000000
437,3.188638,3.499969,4.000000,3.188638,3.499969,0.000000
438,3.241391,3.497513,4.000000,3.241391,3.497513,0.000000
439,3.293233,3.491130,4.000000,3.293233,3.491130,0.000000
440,3.344152,3.480827,4.000000,3.344152,3.480827,0.000000
441,3.394131,3.466615,4.000000,3.394131,3.466615,0.000000
442,3.443158,3.448511,4.000000,3.443158,3.448511,0.000000
443,3.491218,3.426535,4.000000,3.491218,3.426535,0.000000
444,3.538298,3.400711,4.000000,3.538298,3.400711,0.000000
445,3.584385,3.371069,4.000000,3.584385,3.371069,0.000000
446,3.629465,3.337642,4.000000,3.629465,3.337642,0.000000
447,3.673527,3.300467,4.000000,3.673527,3.300467,0.000000
448,3.716557,3.259586,4.000000,3.716557,3.259586,0.000000
449,3.758544,3.215045,4.000000,3.758544,3.215045,0.000000
450,3.799476,3.166895,4.000000,3.799476,3.166895,0.000000
451,3.839341,3.115188,4.000000,3.839341,3.115188,0.000000
452,3.878128,3.059984,4.000000,3.878128,3.059984,0.000000
453,3.915827,3.001343,4.000000,3.915827,3.001343,0.000000
454,3.952426,2.939333,4.000000,3.952426,2.939333,0.000000
455,3.987916,2.874022,4.000000,3.987916,2.874022,0.000000
456,4.022286,2.805484,4.000000,4.022286,2.805484,0.000000
457,4.055528,2.733797,4.000000,4.055528,2.733797,0.000000
458,4.087630,2.659039,4.000000,4.087630,2.659039,0.000000
459,4.118585,2.581296,4.000000,4.118585,2.581296,0.000000
460,4.148384,2.500654,4.000000,4.148384,2.500654,0.000000
461,4.177019,2.417205,4.000000,4.177019,2.417205,0.000000
462,4.204480,2.331042,4.000000,4.204480,2.331042,0.000000
463,4.230762,2.242261,4.000000,4.230762,2.242261,0.000000
464,4.255855,2.150962,4.000000,4.255855,2.150962,0.000000
465,4.279754,2.057248,4.000000,4.279754,2.057248,0.000000
466,4.302452,1.961225,4.000000,4.302452,1.961225,0.000000
467,4.323942,1.862999,4.000000,4.323942,1.862999,0.000000
468,4.344217,1.762681,4.000000,4.344217,1.762681,0.000000
469,4.363274,1.660384,4.000000,4.363274,1.660384,0.000000
470,4.381105,1.556223,4.000000,4.381105,1.556223,0.000000
471,4.397707,1.450315,4.000000,4.397707,1.450315,0.000000
472,4.413073,1.342777,4.000000,4.413073,1.342777,0.000000
473,4.427202,1.233733,4.000000,4.427202,1.233733,0.000000
474,4.440087,1.123303,4.000000,4.440087,1.123303,0.000000
475,4.451725,1.011611,4.000000,4.451725,1.011611,0.000000
476,4.462115,0.898784,4.000000,4.462115,0.898784,0.000000
477,4.471251,0.784948,4.000000,4.471251,0.784948,0.000000
478,4.479132,0.670230,4.000000,4.479132,0.670230,0.000000
479,4.485756,0.554760,4.000000,4.485756,0.554760,0.000000
480,4.491120,0.438666,4.000000,4.491120,0.438666,0.000000
481,4.495224,0.322081,4.000000,4.495224,0.322081,0.000000
482,4.498066,0.205133,4.000000,4.498066,0.205133,0.000000
483,4.499645,0.087955,4.000000,4.499645,0.087955,0.000000
484,4.499961,-0.029321,4.000000,4.499961,-0.029321,0.000000
485,4.499013,-0.146565,4.000000,4.499013,-0.146565,0.000000
486,4.496803,-0.263644,4.000000,4.496803,-0.263644,0.000000
487,4.493330,-0.380427,4.000000,4.493330,-0.380427,0.000000
488,4.488596,-0.496783,4.000000,4.488596,-0.496783,0.000000
489,4.482601,-0.612581,4.000000,4.482601,-0.612581,0.000000
490,4.475349,-0.727691,4.000000,4.475349,-0.727691,0.000000
491,4.466839,-0.841984,4.000000,4.466839,-0.841984,0.000000
492,4.457076,-0.955332,4.000000,4.457076,-0.955332,0.000000
493,4.446062,-1.067607,4.000000,4.446062,-1.067607,0.000000
494,4.433800,-1.178683,4.000000,4.433800,-1.178683,0.000000
495,4.420293,-1.288436,4.000000,4.420293,-1.288436,0.000000
496,4.405545,-1.396742,4.000000,4.405545,-1.396742,0.000000
497,4.389560,-1.503480,4.000000,4.389560,-1.503480,0.000000
498,4.372343,-1.608530,4.000000,4.372343,-1.608530,0.000000
499,4.353898,-1.711773,4.000000,4.353898,-1.711773,0.000000
500,4.334232,-1.813095,4.000000,4.334232,-1.813095,0.000000
501,4.313348,-1.912380,4.000000,4.313348,-1.912380,0.000000
502,4.291254,-2.009519,4.000000,4.291254,-2.009519,0.000000
503,4.267955,-2.104401,4.000000,4.267955,-2.104401,0.000000
504,4.243457,-2.196920,4.000000,4.243457,-2.196920,0.000000
505,4.217769,-2.286972,4.000000,4.217769,-2.286972,0.000000
506,4.190896,-2.374457,4.000000,4.190896,-2.374457,0.000000
507,4.162847,-2.459275,4.000000,4.162847,-2.459275,0.000000
508,4.133630,-2.541332,4.000000,4.133630,-2.541332,0.000000
509,4.103252,-2.620535,4.000000,4.103252,-2.620535,0.000000
510,4.071722,-2.696796,4.000000,4.071722,-2.696796,0.000000
511,4.039049,-2.770029,4.000000,4.039049,-2.770029,0.000000
512,4.005242,-2.840152,4.000000,4.005242,-2.840152,0.000000
513,3.970311,-2.907086,4.000000,3.970311,-2.907086,0.000000
514,3.934265,-2.970755,4.000000,3.934265,-2.970755,0.000000
515,3.897114,-3.031089,4.000000,3.897114,-3.031089,0.000000
516,3.858870,-3.088019,4.000000,3.858870,-3.088019,0.000000
517,3.819542,-3.141482,4.000000,3.819542,-3.141482,0.000000
518,3.779142,-3.191418,4.000000,3.779142,-3.191418,0.000000
519,3.737682,-3.237770,4.000000,3.737682,-3.237770,0.000000
520,3.695171,-3.280487,4.000000,3.695171,-3.280487,0.000000
521,3.651624,-3.319520,4.000000,3.651624,-3.319520,0.000000
522,3.607051,-3.354826,4.000000,3.607051,-3.354826,0.000000
523,3.561466,-3.386365,4.000000,3.561466,-3.386365,0.000000
524,3.514881,-3.414102,4.000000,3.514881,-3.414102,0.000000
525,3.467310,-3.438005,4.000000,3.467310,-3.438005,0.000000
526,3.418765,-3.458048,4.000000,3.418765,-3.458048,0.000000
527,3.369260,-3.474208,4.000000,3.369260,-3.474208,0.000000
528,3.318809,-3.486468,4.000000,3.318809,-3.486468,0.000000
529,3.267427,-3.494812,4.000000,3.267427,-3.494812,0.000000
530,3.215127,-3.499232,4.000000,3.215127,-3.499232,0.000000
531,3.161925,-3.499724,4.000000,3.161925,-3.499724,0.000000
532,3.107835,-3.496285,4.000000,3.107835,-3.496285,0.000000
533,3.052873,-3.488921,4.000000,3.052873,-3.488921,0.000000
534,2.997053,-3.477640,4.000000,2.997053,-3.477640,0.000000
535,2.940393,-3.462453,4.000000,2.940393,-3.462453,0.000000
536,2.882907,-3.443379,4.000000,2.882907,-3.443379,0.000000
537,2.824611,-3.420438,4.000000,2.824611,-3.420438,0.000000
538,2.765523,-3.393657,4.000000,2.765523,-3.393657,0.000000
539,2.705658,-3.363066,4.000000,2.705658,-3.363066,0.000000
540,2.645034,-3.328698,4.000000,2.645034,-3.328698,0.000000
541,2.583667,-3.290592,4.000000,2.583667,-3.290592,0.000000
542,2.521575,-3.248792,4.000000,2.521575,-3.248792,0.000000
543,2.458775,-3.203344,4.000000,2.458775,-3.203344,0.000000
544,2.395284,-3.154299,4.000000,2.395284,-3.154299,0.000000
545,2.331122,-3.101713,4.000000,2.331122,-3.101713,0.000000
546,2.266304,-3.045643,4.000000,2.266304,-3.045643,0.000000
547,2.200851,-2.986154,4.000000,2.200851,-2.986154,0.000000
548,2.134780,-2.923312,4.000000,2.134780,-2.923312,0.000000
549,2.068109,-2.857187,4.000000,2.068109,-2.857187,0.000000
550,2.000858,-2.787855,4.000000,2.000858,-2.787855,0.000000
551,1.933046,-2.715392,4.000000,1.933046,-2.715392,0.000000
552,1.864690,-2.639880,4.000000,1.864690,-2.639880,0.000000
553,1.795811,-2.561404,4.000000,1.795811,-2.561404,0.000000
554,1.726428,-2.480052,4.000000,1.726428,-2.480052,0.000000
555,1.656560,-2.395915,4.000000,1.656560,-2.395915,0.000000
556,1.586228,-2.309088,4.000000,1.586228,-2.309088,0.000000
557,1.515450,-2.219668,4.000000,1.515450,-2.219668,0.000000
558,1.444246,-2.127756,4.000000,1.444246,-2.127756,0.000000
559,1.372637,-2.033455,4.000000,1.372637,-2.033455,0.000000
560,1.300643,-1.936870,4.000000,1.300643,-1.936870,0.000000
561,1.228284,-1.838111,4.000000,1.228284,-1.838111,0.000000
562,1.155580,-1.737288,4.000000,1.155580,-1.737288,0.000000
563,1.082551,-1.634514,4.000000,1.082551,-1.634514,0.000000
564,1.009218,-1.529905,4.000000,1.009218,-1.529905,0.000000
565,0.935603,-1.423578,4.000000,0.935603,-1.423578,0.000000
566,0.861724,-1.315653,4.000000,0.861724,-1.315653,0.000000
567,0.787604,-1.206250,4.000000,0.787604,-1.206250,0.000000
568,0.713262,-1.095493,4.000000,0.713262,-1.095493,0.000000
569,0.638721,-0.983506,4.000000,0.638721,-0.983506,0.000000
570,0.564000,-0.870415,4.000000,0.564000,-0.870415,0.000000
571,0.489120,-0.756346,4.000000,0.489120,-0.756346,0.000000
572,0.414104,-0.641428,4.000000,0.414104,-0.641428,0.000000
573,0.338971,-0.525790,4.000000,0.338971,-0.525790,0.000000
574,0.263743,-0.409561,4.000000,0.263743,-0.409561,0.000000
575,0.188440,-0.292872,4.000000,0.188440,-0.292872,0.000000
576,0.113085,-0.175855,4.000000,0.113085,-0.175855,0.000000
577,0.037699,-0.058640,4.000000,0.037699,-0.058640,0.000000
578,-0.037699,0.058640,4.000000,-0.037699,0.058640,0.000000
579,-0.113085,0.175855,4.000000,-0.113085,0.175855,0.000000
580,-0.188440,0.292872,4.000000,-0.188440,0.292872,0.000000
581,-0.263743,0.409561,4.000000,-0.263743,0.409561,0.000000
582,-0.338971,0.525790,4.000000,-0.338971,0.525790,0.000000
583,-0.414104,0.641428,4.000000,-0.414104,0.641428,0.000000
584,-0.489120,0.756346,4.000000,-0.489120,0.756346,0.000000
585,-0.564000,0.870415,4.000000,-0.564000,0.870415,0.000000
586,-0.638721,0.983506,4.000000,-0.638721,0.983506,0.000000
587,-0.713262,1.095493,4.000000,-0.713262,1.095493,0.000000
588,-0.787604,1.206250,4.000000,-0.787604,1.206250,0.000000
589,-0.861724,1.315653,4.000000,-0.861724,1.315653,0.000000
590,-0.935603,1.423578,4.000000,-0.935603,1.423578,0.000000
591,-1.009218,1.529905,4.000000,-1.009218,1.529905,0.000000
592,-1.082551,1.634514,4.000000,-1.082551,1.634514,0.000000
593,-1.155580,1.737288,4.000000,-1.155580,1.737288,0.000000
594,-1.228284,1.838111,4.000000,-1.228284,1.838111,0.000000
595,-1.300643,1.936870,4.000000,-1.300643,1.936870,0.000000
596,-1.372637,2.033455,4.000000,-1.372637,2.033455,0.000000
597,-1.444246,2.127756,4.000000,-1.444246,2.127756,0.000000
598,-1.515450,2.219668,4.000000,-1.515450,2.219668,0.000000
599,-1.586228,2.309088,4.000000,-1.586228,2.309088,0.000000
600,-1.656560,2.395915,4.000000,-1.656560,2.395915,0.000000
601,-1.726428,2.480052,4.000000,-1.726428,2.480052,0.000000
602,-1.795811,2.561404,4.000000,-1.795811,2.561404,0.000000
603,-1.864690,2.639880,4.000000,-1.864690,2.639880,0.000000
604,-1.933046,2.715392,4.000000,-1.933046,2.715392,0.000000
605,-2.000858,2.787855,4.000000,-2.000858,2.787855,0.000000
606,-2.068109,2.857187,4.000000,-2.068109,2.857187,0.000000
607,-2.134780,2.923312,4.000000,-2.134780,2.923312,0.000000
608,-2.200851,2.986154,4.000000,-2.200851,2.986154,0.000000
609,-2.266304,3.045643,4.000000,-2.266304,3.045643,0.000000
610,-2.331122,3.101713,4.000000,-2.331122,3.101713,0.000000
611,-2.395284,3.154299,4.000000,-2.395284,3.154299,0.000000
612,-2.458775,3.203344,4.000000,-2.458775,3.203344,0.000000
613,-2.521575,3.248792,4.000000,-2.521575,3.248792,0.000000
614,-2.583667,3.290592,4.000000,-2.583667,3.290592,0.000000
615,-2.645034,3.328698,4.000000,-2.645034,3.328698,0.000000
616,-2.705658,3.363066,4.000000,-2.705658,3.363066,0.000000
617,-2.765523,3.393657,4.000000,-2.765523,3.393657,0.000000
618,-2.824611,3.420438,4.000000,-2.824611,3.420438,0.000000
619,-2.882907,3.443379,4.000000,-2.882907,3.443379,0.000000
620,-2.940393,3.462453,4.000000,-2.940393,3.462453,0.000000
621,-2.997053,3.477640,4.000000,-2.997053,3.477640,0.000000
622,-3.052873,3.488921,4.000000,-3.052873,3.488921,0.000000
623,-3.107835,3.496285,4.000000,-3.107835,3.496285,0.000000
624,-3.161925,3.499724,4.000000,-3.161925,3.499724,0.000000
625,-3.215127,3.499232,4.000000,-3.215127,3.499232,0.000000
626,-3.267427,3.494812,4.000000,-3.267427,3.494812,0.000000
627,-3.318809,3.486468,4.000000,-3.318809,3.486468,0.000000
628,-3.369260,3.474208,4.000000,-3.369260,3.474208,0.000000
629,-3.418765,3.458048,4.000000,-3.418765,3.458048,0.000000
630,-3.467310,3.438005,4.000000,-3.467310,3.438005,0.000000
631,-3.514881,3.414102,4.000000,-3.514881,3.414102,0.000000
632,-3.561466,3.386365,4.000000,-3.561466,3.386365,0.000000
633,-3.607051,3.354826,4.000000,-3.607051,3.354826,0.000000
634,-3.651624,3.319520,4.000000,-3.651624,3.319520,0.000000
635,-3.695171,3.280487,4.000000,-3.695171,3.280487,0.000000
636,-3.737682,3.237770,4.000000,-3.737682,3.237770,0.000000
637,-3.779142,3.191418,4.000000,-3.779142,3.191418,0.000000
638,-3.819542,3.141482,4.000000,-3.819542,3.141482,0.000000
639,-3.858870,3.088019,4.000000,-3.858870,3.088019,0.000000
640,-3.897114,3.031089,4.000000,-3.897114,3.031089,0.000000
641,-3.934265,2.970755,4.000000,-3.934265,2.970755,0.000000
642,-3.970311,2.907086,4.000000,-3.970311,2.907086,0.000000
643,-4.005242,2.840152,4.000000,-4.005242,2.840152,0.000000
644,-4.039049,2.770029,4.000000,-4.039049,2.770029,0.000000
645,-4.071722,2.696796,4.000000,-4.071722,2.696796,0.000000
646,-4.103252,2.620535,4.000000,-4.103252,2.620535,0.000000
647,-4.133630,2.541332,4.000000,-4.133630,2.541332,0.000000
648,-4.162847,2.459275,4.000000,-4.162847,2.459275,0.000000
649,-4.190896,2.374457,4.000000,-4.190896,2.374457,0.000000
650,-4.217769,2.286972,4.000000,-4.217769,2.286972,0.000000
651,-4.243457,2.196920,4.000000,-4.243457,2.196920,0.000000
652,-4.267955,2.104401,4.000000,-4.267955,2.104401,0.000000
653,-4.291254,2.009519,4.000000,-4.291254,2.009519,0.000000
654,-4.313348,1.912380,4.000000,-4.313348,1.912380,0.000000
655,-4.334232,1.813095,4.000000,-4.334232,1.813095,0.000000
656,-4.353898,1.711773,4.000000,-4.353898,1.711773,0.000000
657,-4.372343,1.608530,4.000000,-4.372343,1.608530,0.000000
658,-4.389560,1.503480,4.000000,-4.389560,1.503480,0.000000
659,-4.405545,1.396742,4.000000,-4.405545,1.396742,0.000000
660,-4.420293,1.288436,4.000000,-4.420293,1.288436,0.000000
661,-4.433800,1.178683,4.000000,-4.433800,1.178683,0.000000
662,-4.446062,1.067607,4.000000,-4.446062,1.067607,0.000000
663,-4.457076,0.955332,4.000000,-4.457076,0.955332,0.000000
664,-4.466839,0.841984,4.000000,-4.466839,0.841984,0.000000
665,-4.475349,0.727691,4.000000,-4.475349,0.727691,0.000000
666,-4.482601,0.612581,4.000000,-4.482601,0.612581,0.000000
667,-4.488596,0.496783,4.000000,-4.488596,0.496783,0.000000
668,-4.493330,0.380427,4.000000,-4.493330,0.380427,0.000000
669,-4.496803,0.263644,4.000000,-4.496803,0.263644,0.000000
670,-4.499013,0.146565,4.000000,-4.499013,0.146565,0.000000
671,-4.499961,0.029321,4.000000,-4.499961,0.029321,0.000000
672,-4.499645,-0.087955,4.000000,-4.499645,-0.087955,0.000000
673,-4.498066,-0.205133,4.000000,-4.498066,-0.205133,0.000000
674,-4.495224,-0.322081,4.000000,-4.495224,-0.322081,0.000000
675,-4.491120,-0.438666,4.000000,-4.491120,-0.438666,0.000000
676,-4.485756,-0.554760,4.000000,-4.485756,-0.554760,0.000000
677,-4.479132,-0.670230,4.000000,-4.479132,-0.670230,0.000000
678,-4.471251,-0.784948,4.000000,-4.471251,-0.784948,0.000000
679,-4.462115,-0.898784,4.000000,-4.462115,-0.898784,0.000000
680,-4.451725,-1.011611,4.000000,-4.451725,-1.011611,0.000000
681,-4.440087,-1.123303,4.000000,-4.440087,-1.123303,0.000000
682,-4.427202,-1.233733,4.000000,-4.427202,-1.233733,0.000000
683,-4.413073,-1.342777,4.000000,-4.413073,-1.342777,0.000000
684,-4.397707,-1.450315,4.000000,-4.397707,-1.450315,0.000000
685,-4.381105,-1.556223,4.000000,-4.381105,-1.556223,0.000000
686,-4.363274,-1.660384,4.000000,-4.363274,-1.660384,0.000000
687,-4.344217,-1.762681,4.000000,-4.344217,-1.762681,0.000000
688,-4.323942,-1.862999,4.000000,-4.323942,-1.862999,0.000000
689,-4.302452,-1.961225,4.000000,-4.302452,-1.961225,0.000000
690,-4.279754,-2.057248,4.000000,-4.279754,-2.057248,0.000000
691,-4.255855,-2.150962,4.000000,-4.255855,-2.150962,0.000000
692,-4.230762,-2.242261,4.000000,-4.230762,-2.242261,0.000000
693,-4.204480,-2.331042,4.000000,-4.204480,-2.331042,0.000000
694,-4.177019,-2.417205,4.000000,-4.177019,-2.417205,0.000000
695,-4.148384,-2.500654,4.000000,-4.148384,-2.500654,0.000000
696,-4.118585,-2.581296,4.000000,-4.118585,-2.581296,0.000000
697,-4.087630,-2.659039,4.000000,-4.087630,-2.659039,0.000000
698,-4.055528,-2.733797,4.000000,-4.055528,-2.733797,0.000000
699,-4.022286,-2.805484,4.000000,-4.022286,-2.805484,0.000000
700,-3.987916,-2.874022,4.000000,-3.987916,-2.874022,0.000000
701,-3.952426,-2.939333,4.000000,-3.952426,-2.939333,0.000000
702,-3.915827,-3.001343,4.000000,-3.915827,-3.001343,0.000000
703,-3.878128,-3.059984,4.000000,-3.878128,-3.059984,0.000000
704,-3.839341,-3.115188,4.000000,-3.839341,-3.115188,0.000000
705,-3.799476,-3.166895,4.000000,-3.799476,-3.166895,0.000000
706,-3.758544,-3.215045,4.000000,-3.758544,-3.215045,0.000000
707,-3.716557,-3.259586,4.000000,-3.716557,-3.259586,0.000000
708,-3.673527,-3.300467,4.000000,-3.673527,-3.300467,0.000000
709,-3.629465,-3.337642,4.000000,-3.629465,-3.337642,0.000000
710,-3.584385,-3.371069,4.000000,-3.584385,-3.371069,0.000000
711,-3.538298,-3.400711,4.000000,-3.538298,-3.400711,0.000000
712,-3.491218,-3.426535,4.000000,-3.491218,-3.426535,0.000000
713,-3.443158,-3.448511,4.000000,-3.443158,-3.448511,0.000000
714,-3.394131,-3.466615,4.000000,-3.394131,-3.466615,0.000000
715,-3.344152,-3.480827,4.000000,-3.344152,-3.480827,0.000000
716,-3.293233,-3.491130,4.000000,-3.293233,-3.491130,0.000000
717,-3.241391,-3.497513,4.000000,-3.241391,-3.497513,0.000000
718,-3.188638,-3.499969,4.000000,-3.188638,-3.499969,0.000000
719,-3.134990,-3.498496,4.000000,-3.134990,-3.498496,0.000000
720,-3.080462,-3.493094,4.000000,-3.080462,-3.493094,0.000000
721,-3.025069,-3.483769,4.000000,-3.025069,-3.483769,0.000000
722,-2.968827,-3.470534,4.000000,-2.968827,-3.470534,0.000000
723,-2.911752,-3.453401,4.000000,-2.911752,-3.453401,0.000000
724,-2.853859,-3.432390,4.000000,-2.853859,-3.432390,0.000000
725,-2.795165,-3.407526,4.000000,-2.795165,-3.407526,0.000000
726,-2.735686,-3.378836,4.000000,-2.735686,-3.378836,0.000000
727,-2.675440,-3.346351,4.000000,-2.675440,-3.346351,0.000000
728,-2.614442,-3.310110,4.000000,-2.614442,-3.310110,0.000000
729,-2.552710,-3.270151,4.000000,-2.552710,-3.270151,0.000000
730,-2.490262,-3.226521,4.000000,-2.490262,-3.226521,0.000000
731,-2.427115,-3.179268,4.000000,-2.427115,-3.179268,0.000000
732,-2.363286,-3.128445,4.000000,-2.363286,-3.128445,0.000000
733,-2.298794,-3.074109,4.000000,-2.298794,-3.074109,0.000000
734,-2.233656,-3.016322,4.000000,-2.233656,-3.016322,0.000000
735,-2.167892,-2.955148,4.000000,-2.167892,-2.955148,0.000000
736,-2.101518,-2.890655,4.000000,-2.101518,-2.890655,0.000000
737,-2.034555,-2.822917,4.000000,-2.034555,-2.822917,0.000000
738,-1.967021,-2.752010,4.000000,-1.967021,-2.752010,0.000000
739,-1.898934,-2.678012,4.000000,-1.898934,-2.678012,0.000000
740,-1.830315,-2.601007,4.000000,-1.830315,-2.601007,0.000000
741,-1.761182,-2.521082,4.000000,-1.761182,-2.521082,0.000000
742,-1.691554,-2.438326,4.000000,-1.691554,-2.438326,0.000000
743,-1.621451,-2.352832,4.000000,-1.621451,-2.352832,0.000000
744,-1.550893,-2.264696,4.000000,-1.550893,-2.264696,0.000000
745,-1.479900,-2.174017,4.000000,-1.479900,-2.174017,0.000000
746,-1.408491,-2.080898,4.000000,-1.408491,-2.080898,0.000000
747,-1.336687,-1.985441,4.000000,-1.336687,-1.985441,0.000000
748,-1.264508,-1.887756,4.000000,-1.264508,-1.887756,0.000000
749,-1.191973,-1.787951,4.000000,-1.191973,-1.787951,0.000000
750,-1.119104,-1.686138,4.000000,-1.119104,-1.686138,0.000000
751,-1.045921,-1.582432,4.000000,-1.045921,-1.582432,0.000000
752,-0.972445,-1.476949,4.000000,-0.972445,-1.476949,0.000000
753,-0.898695,-1.369808,4.000000,-0.898695,-1.369808,0.000000
754,-0.824693,-1.261129,4.000000,-0.824693,-1.261129,0.000000
755,-0.750459,-1.151033,4.000000,-0.750459,-1.151033,0.000000
756,-0.676015,-1.039646,4.000000,-0.676015,-1.039646,0.000000
757,-0.601381,-0.927090,4.000000,-0.601381,-0.927090,0.000000
758,-0.526578,-0.813494,4.000000,-0.526578,-0.813494,0.000000
759,-0.451628,-0.698985,4.000000,-0.451628,-0.698985,0.000000
760,-0.376550,-0.583691,4.000000,-0.376550,-0.583691,0.000000
761,-0.301367,-0.467741,4.000000,-0.301367,-0.467741,0.000000
762,-0.226099,-0.351266,4.000000,-0.226099,-0.351266,0.000000
763,-0.150768,-0.234397,4.000000,-0.150768,-0.234397,0.000000
764,-0.075395,-0.117264,4.000000,-0.075395,-0.117264,0.000000
765,-0.000000,-0.000000,4.000000,-0.000000,-0.000000,0.000000
766,0.075395,0.117264,4.000000,0.075395,0.117264,0.000000
767,0.150768,0.234397,4.000000,0.150768,0.234397,0.000000
768,0.226099,0.351266,4.000000,0.226099,0.351266,0.000000
769,0.301367,0.467741,4.000000,0.301367,0.467741,0.000000
770,0.376550,0.583691,4.000000,0.376550,0.583691,0.000000
771,0.451628,0.698985,4.000000,0.451628,0.698985,0.000000
772,0.526578,0.813494,4.000000,0.526578,0.813494,0.000000
773,0.601381,0.927090,4.000000,0.601381,0.927090,0.000000
774,0.676015,1.039646,4.000000,0.676015,1.039646,0.000000
775,0.750459,1.151033,4.000000,0.750459,1.151033,0.000000
776,0.824693,1.261129,4.000000,0.824693,1.261129,0.000000
777,0.898695,1.369808,4.000000,0.898695,1.369808,0.000000
778,0.972445,1.476949,4.000000,0.972445,1.476949,0.000000
779,1.045921,1.582432,4.000000,1.045921,1.582432,0.000000
780,1.119104,1.686138,4.000000,1.119104,1.686138,0.000000
781,1.191973,1.787951,4.000000,1.191973,1.787951,0.000000
782,1.264508,1.887756,4.000000,1.264508,1.887756,0.000000
783,1.336687,1.985441,4.000000,1.336687,1.985441,0.000000
784,1.408491,2.080898,4.000000,1.408491,2.080898,0.000000
785,1.479900,2.174017,4.000000,1.479900,2.174017,0.000000
786,1.550893,2.264696,4.000000,1.550893,2.264696,0.000000
787,1.621451,2.352832,4.000000,1.621451,2.352832,0.000000
788,1.691554,2.438326,4.000000,1.691554,2.438326,0.000000
789,1.761182,2.521082,4.000000,1.761182,2.521082,0.000000
790,1.830315,2.601007,4.000000,1.830315,2.601007,0.000000
791,1.898934,2.678012,4.000000,1.898934,2.678012,0.000000
792,1.967021,2.752010,4.000000,1.967021,2.752010,0.000000
793,2.034555,2.822917,4.000000,2.034555,2.822917,0.000000
794,2.101518,2.890655,4.000000,2.101518,2.890655,0.000000
795,2.167892,2.955148,4.000000,2.167892,2.955148,0.000000
796,2.233656,3.016322,4.000000,2.233656,3.016322,0.000000
797,2.298794,3.074109,4.000000,2.298794,3.074109,0.000000
798,2.363286,3.128445,4.000000,2.363286,3.128445,0.000000
799,2.427115,3.179268,4.000000,2.427115,3.179268,0.000000
800,2.490262,3.226521,4.000000,2.490262,3.226521,0.000000
801,2.552710,3.270151,4.000000,2.552710,3.270151,0.000000
802,2.614442,3.310110,4.000000,2.614442,3.310110,0.000000
803,2.675440,3.346351,4.000000,2.675440,3.346351,0.000000
804,2.735686,3.378836,4.000000,2.735686,3.378836,0.000000
805,2.795165,3.407526,4.000000,2.795165,3.407526,0.000000
806,2.853859,3.432390,4.000000,2.853859,3.432390,0.000000
807,2.911752,3.453401,4.000000,2.911752,3.453401,0.000000
808,2.968827,3.470534,4.000000,2.968827,3.470534,0.000000
809,3.025069,3.483769,4.000000,3.025069,3.483769,0.000000
810,3.080462,3.493094,4.000000,3.080462,3.493094,0.000000
811,3.134990,3.498496,4.000000,3.134990,3.498496,0.000000
812,3.188638,3.499969,4.000000,3.188638,3.499969,0.000000
813,3.241391,3.497513,4.000000,3.241391,3.497513,0.000000
814,3.293233,3.491130,4.000000,3.293233,3.491130,0.000000
815,3.344152,3.480827,4.000000,3.344152,3.480827,0.000000
816,3.394131,3.466615,4.000000,3.394131,3.466615,0.000000
817,3.443158,3.448511,4.000000,3.443158,3.448511,0.000000
818,3.491218,3.426535,4.000000,3.491218,3.426535,0.000000
819,3.538298,3.400711,4.000000,3.538298,3.400711,0.000000
820,3.584385,3.371069,4.000000,3.584385,3.371069,0.000000
821,3.629465,3.337642,4.000000,3.629465,3.337642,0.000000
822,3.673527,3.300467,4.000000,3.673527,3.300467,0.000000
823,3.716557,3.259586,4.000000,3.716557,3.259586,0.000000
824,3.758544,3.215045,4.000000,3.758544,3.215045,0.000000
