frame,x,y,z,qx,qy,qz,qw
202,-0.0024252086877822876,-0.006601398810744286,0.9999260902404785,-23.179563522338867,-28.892505645751953,-26.476022720336914,0.00992383062839508
203,-0.002394068753346801,-0.0061298636719584465,0.9999287724494934,-23.291927337646484,-29.0329647064209,-26.62467384338379,0.009962783195078373
204,-0.0025522056967020035,-0.0046570440754294395,0.9999421834945679,-23.402446746826172,-29.169103622436523,-26.782934188842773,0.009353688918054104
205,-0.004977107979357243,0.016734963282942772,0.9998449087142944,-23.513397216796875,-29.311431884765625,-26.96847915649414,-0.0023033847101032734
206,-0.005145971663296223,0.016980566084384918,0.9998400211334229,-23.6280517578125,-29.454988479614258,-27.119449615478516,-0.002261893358081579
207,-0.005149979144334793,0.017217453569173813,0.9998363852500916,-23.741046905517578,-29.596435546875,-27.275991439819336,-0.002083650790154934
208,-0.002706411760300398,0.015030506066977978,0.9998815059661865,-23.852834701538086,-29.738500595092773,-27.44171142578125,-0.0019419857999309897
209,-0.0009345314465463161,0.014689759351313114,0.9998886585235596,-23.965375900268555,-29.883310317993164,-27.59463119506836,-0.0024783704429864883
210,-0.00033449509646743536,0.014646478928625584,0.9998877048492432,-24.07700538635254,-30.02802848815918,-27.738964080810547,-0.0031808940693736076
211,-1.5187023564067204e-05,0.014289585873484612,0.9998921155929565,-24.18870735168457,-30.171899795532227,-27.88180923461914,-0.003410184755921364
212,0.00025992607697844505,0.013933481648564339,0.9998967051506042,-24.300718307495117,-30.315319061279297,-28.02485466003418,-0.0035438882187008858
213,0.0007440994377247989,0.013189544901251793,0.9999055862426758,-24.413055419921875,-30.458921432495117,-28.166902542114258,-0.003791044233366847
214,0.0013549778377637267,0.012200584635138512,0.9999157786369324,-24.525094985961914,-30.602787017822266,-28.308134078979492,-0.004224423784762621
215,0.0021554853301495314,0.011282701045274734,0.9999223947525024,-24.63652801513672,-30.7470703125,-28.44796371459961,-0.004823294468224049
216,0.002610390540212393,0.010698100551962852,0.9999245405197144,-24.748193740844727,-30.891162872314453,-28.58729362487793,-0.005459507927298546
217,0.0029704549815505743,0.010045682080090046,0.9999261498451233,-24.86004066467285,-31.034868240356445,-28.727384567260742,-0.006165641825646162
218,0.003406704869121313,0.009299878031015396,0.9999273419380188,-24.971851348876953,-31.178617477416992,-28.867429733276367,-0.006883194204419851
219,0.0039700670167803764,0.008203607052564621,0.9999291300773621,-25.08393669128418,-31.322359085083008,-29.007474899291992,-0.007666376885026693
220,0.0046772039495408535,0.006867692805826664,0.9999282360076904,-25.19597053527832,-31.46630096435547,-29.147205352783203,-0.008636314421892166
221,0.005443955305963755,0.005825390107929707,0.9999240636825562,-25.3077392578125,-31.610116958618164,-29.286970138549805,-0.009398067370057106
222,0.006368308328092098,0.004422582685947418,0.9999149441719055,-25.419816970825195,-31.754371643066406,-29.422094345092773,-0.010493328794836998
223,0.0073464843444526196,0.003700773697346449,0.999902606010437,-25.532442092895508,-31.89915657043457,-29.553972244262695,-0.011281400918960571
224,0.008325441740453243,0.0032271600794047117,0.9998846650123596,-25.646821975708008,-32.04371643066406,-29.680307388305664,-0.012288554571568966
225,0.009009086526930332,0.002052424941211939,0.9998669028282166,-25.761253356933594,-32.18797302246094,-29.80567741394043,-0.01344708539545536
226,0.009510382078588009,0.0013011232949793339,0.9998514652252197,-25.87299919128418,-32.33052444458008,-29.93809700012207,-0.014321601949632168
227,0.009573891758918762,0.0010260113049298525,0.9998487234115601,-25.98271369934082,-32.47185134887695,-30.076335906982422,-0.014485873281955719
228,0.009394018910825253,0.0007593217887915671,0.9998537302017212,-26.092979431152344,-32.61436080932617,-30.21871566772461,-0.0142757473513484
229,0.009435654617846012,0.0007554375333711505,0.9998564720153809,-26.203907012939453,-32.757869720458984,-30.358095169067383,-0.014052723534405231
230,0.00965641438961029,0.0010104757966473699,0.9998543858528137,-26.315837860107422,-32.901329040527344,-30.490480422973633,-0.01403792668133974
231,0.010113618336617947,0.0010988569119945168,0.9998458027839661,-26.429086685180664,-33.04530334472656,-30.617141723632812,-0.014321046881377697
232,0.01063561625778675,0.001038112910464406,0.9998373985290527,-26.541522979736328,-33.18770980834961,-30.747774124145508,-0.014530796557664871
233,0.011046979576349258,0.0007182499393820763,0.9998312592506409,-26.652559280395508,-33.32953643798828,-30.885574340820312,-0.01466511283069849
234,0.011361997574567795,0.00045868253801018,0.9998264908790588,-26.76284408569336,-33.47130584716797,-31.02509307861328,-0.014752402901649475
235,0.011547715403139591,0.0004074820608366281,0.9998241066932678,-26.872468948364258,-33.61275863647461,-31.16516876220703,-0.01477090734988451
236,0.011598070152103901,0.0006130351684987545,0.9998225569725037,-26.981830596923828,-33.75400924682617,-31.3065242767334,-0.014832321554422379
237,0.011338609270751476,0.0011187006020918489,0.99982750415802,-27.091188430786133,-33.89561462402344,-31.44952964782715,-0.014668957330286503
238,0.011066002771258354,0.0014774819137528539,0.9998328685760498,-27.201492309570312,-34.037879943847656,-31.591278076171875,-0.014478133991360664
239,0.010793119668960571,0.001779776532202959,0.9998401999473572,-27.31305694580078,-34.180580139160156,-31.72709083557129,-0.014142672531306744
240,0.010925647802650928,0.0016117189079523087,0.999840259552002,-27.426424026489258,-34.32398986816406,-31.852741241455078,-0.014052021317183971
241,0.010947518981993198,0.0014283281052485108,0.9998418688774109,-27.538625717163086,-34.46668243408203,-31.98358917236328,-0.013943566009402275
242,0.010871411301195621,0.0015527704963460565,0.999843418598175,-27.64876937866211,-34.60770797729492,-32.12378692626953,-0.013880308717489243
243,0.01079603098332882,0.00181343755684793,0.9998452067375183,-27.758256912231445,-34.748477935791016,-32.26773452758789,-0.013777836225926876
244,0.010786360129714012,0.0019149539293721318,0.9998457431793213,-27.867753982543945,-34.88924026489258,-32.41184997558594,-0.013734418898820877
245,0.0107925646007061,0.002036056714132428,0.9998463988304138,-27.977190017700195,-35.02986145019531,-32.557743072509766,-0.013659044168889523
246,0.010768934153020382,0.00219607912003994,0.9998471140861511,-28.086776733398438,-35.170265197753906,-32.70402145385742,-0.013600795529782772
247,0.010751287452876568,0.002334992168471217,0.9998475313186646,-28.196346282958984,-35.31045913696289,-32.85133743286133,-0.013563955202698708
248,0.01075497455894947,0.0024165783543139696,0.999847412109375,-28.306011199951172,-35.4505500793457,-32.998931884765625,-0.013554047793149948
249,0.010763066820800304,0.002426890190690756,0.9998469948768616,-28.415586471557617,-35.590675354003906,-33.146663665771484,-0.01357590314000845
250,0.010755911469459534,0.0024528170470148325,0.9998469352722168,-28.525114059448242,-35.730770111083984,-33.29499053955078,-0.01357931736856699
251,0.01074452605098486,0.002437243238091469,0.9998467564582825,-28.6346435546875,-35.8708381652832,-33.44389724731445,-0.01361051108688116
252,0.010733111761510372,0.0024451238568872213,0.9998467564582825,-28.74405288696289,-36.01091003417969,-33.59347152709961,-0.013616551645100117
253,0.010718663223087788,0.0024270082358270884,0.9998465180397034,-28.85348129272461,-36.150943756103516,-33.74353790283203,-0.013646693900227547
254,0.010688552632927895,0.0023991146590560675,0.9998464584350586,-28.962907791137695,-36.29062271118164,-33.89332962036133,-0.013678045943379402
255,0.010690207593142986,0.002332348143681884,0.9998460412025452,-29.072172164916992,-36.43034744262695,-34.042633056640625,-0.013723797164857388
256,0.010690432041883469,0.0022708766628056765,0.9998456239700317,-29.181299209594727,-36.57006072998047,-34.191864013671875,-0.013758701272308826
257,0.01068153977394104,0.0022167949937283993,0.9998456239700317,-29.29038429260254,-36.709964752197266,-34.3406867980957,-0.013777845539152622
258,0.010658906772732735,0.0021432063076645136,0.9998460412025452,-29.399478912353516,-36.849727630615234,-34.48881149291992,-0.013778308406472206
259,0.010653612203896046,0.0020931873004883528,0.9998459815979004,-29.50856590270996,-36.98945236206055,-34.636878967285156,-0.013789269141852856
260,0.01064846757799387,0.002022572560235858,0.9998460412025452,-29.617712020874023,-37.12921142578125,-34.78474426269531,-0.013802171684801579
261,0.01064283773303032,0.0019567657727748156,0.9998464584350586,-29.7268123626709,-37.269004821777344,-34.93266677856445,-0.013783815316855907
262,0.010633101686835289,0.0019173065666109324,0.999846875667572,-29.83579444885254,-37.40884017944336,-35.080352783203125,-0.013767369091510773
263,0.010634086094796658,0.0018620635382831097,0.9998467564582825,-29.944665908813477,-37.548606872558594,-35.228816986083984,-0.013783167116343975
264,0.010658740997314453,0.0018106456845998764,0.9998462796211243,-30.053499221801758,-37.68825149536133,-35.377323150634766,-0.01380457915365696
265,0.010680426843464375,0.0017484683776274323,0.9998459815979004,-30.162351608276367,-37.82793045043945,-35.525665283203125,-0.013818986713886261
266,0.010701227001845837,0.0017083958955481648,0.999845564365387,-30.27106285095215,-37.96757888793945,-35.67351150512695,-0.013840951956808567
267,0.010714665986597538,0.0017067048465833068,0.9998449087142944,-30.379714965820312,-38.10703659057617,-35.82207489013672,-0.013875971548259258
268,0.010726840235292912,0.0017285592621192336,0.9998443126678467,-30.488155364990234,-38.24641418457031,-35.970794677734375,-0.013907414861023426
269,0.010727980174124241,0.0017667358042672276,0.9998440146446228,-30.596670150756836,-38.385658264160156,-36.12003707885742,-0.013922253623604774
270,0.01073814183473587,0.0017965526785701513,0.9998433589935303,-30.70487403869629,-38.52467727661133,-36.270286560058594,-0.01396025251597166
271,0.010752392001450062,0.0018036628607660532,0.9998425841331482,-30.812986373901367,-38.66342544555664,-36.42145538330078,-0.013997040688991547
272,0.010767681524157524,0.0018030211795121431,0.9998419284820557,-30.921142578125,-38.80198669433594,-36.572296142578125,-0.014035486616194248
273,0.01078676525503397,0.0018233155133202672,0.999841034412384,-31.02921485900879,-38.940284729003906,-36.72392272949219,-0.014081583358347416
274,0.0107931112870574,0.0019045918015763164,0.9998403787612915,-31.137184143066406,-39.078285217285156,-36.87641906738281,-0.01411354634910822
275,0.01081289816647768,0.0019433549605309963,0.9998395442962646,-31.24517059326172,-39.21610641479492,-37.028743743896484,-0.01415360439568758
276,0.010929076932370663,0.001927985460497439,0.9998366236686707,-31.3530330657959,-39.35399627685547,-37.17951583862305,-0.014271341264247894
277,0.011043507605791092,0.0018957490101456642,0.9998335242271423,-31.460969924926758,-39.49187469482422,-37.32981872558594,-0.014401119202375412
278,0.011146808974444866,0.001866124221123755,0.9998310208320618,-31.568801879882812,-39.630126953125,-37.48051834106445,-0.014499473385512829
279,0.011253309436142445,0.0018072728998959064,0.999828577041626,-31.676490783691406,-39.768489837646484,-37.63213348388672,-0.014592460356652737
280,0.011373690329492092,0.0016958576161414385,0.9998263120651245,-31.784053802490234,-39.90673828125,-37.784690856933594,-0.014666139148175716
281,0.011482401750981808,0.0015210052952170372,0.9998244047164917,-31.891624450683594,-40.04519271850586,-37.937583923339844,-0.0147323003038764
282,0.011595622636377811,0.0013552000746130943,0.9998220205307007,-31.999229431152344,-40.18344497680664,-38.09079360961914,-0.014818787574768066
283,0.01173203531652689,0.0011704363860189915,0.9998186230659485,-32.10702133178711,-40.321327209472656,-38.24441909790039,-0.014961425215005875
284,0.011917313560843468,0.0008238081936724484,0.9998138546943665,-32.21494674682617,-40.459320068359375,-38.4002685546875,-0.015151983126997948
285,0.012186478823423386,0.0005005496204830706,0.9998077154159546,-32.322723388671875,-40.59718322753906,-38.55693054199219,-0.01535732951015234
286,0.012423739768564701,0.0002937785757239908,0.9998029470443726,-32.42983627319336,-40.73494338989258,-38.711891174316406,-0.015479669906198978
287,0.012622666545212269,4.166174403508194e-05,0.9997979998588562,-32.53690719604492,-40.872779846191406,-38.866512298583984,-0.015645161271095276
288,0.01284839492291212,-0.00015159948088694364,0.9997925758361816,-32.643436431884766,-41.010414123535156,-39.02296447753906,-0.015802139416337013
289,0.012944993562996387,-0.0002385536499787122,0.9997884035110474,-32.749359130859375,-41.14735794067383,-39.18193435668945,-0.015986545011401176
290,0.013052074238657951,-6.793386091885623e-06,0.9997851252555847,-32.855384826660156,-41.284576416015625,-39.338653564453125,-0.016108926385641098
291,0.013180931098759174,0.0003102119080722332,0.9997816681861877,-32.961666107177734,-41.42219924926758,-39.49284744262695,-0.016211984679102898
292,0.013316720724105835,0.0006722030229866505,0.9997774958610535,-33.06794357299805,-41.55982208251953,-39.64613723754883,-0.016346486285328865
293,0.01343861036002636,0.0009780068648979068,0.9997737407684326,-33.17447280883789,-41.697505950927734,-39.7982292175293,-0.016461992636322975
294,0.013564134947955608,0.0012799793621525168,0.9997703433036804,-33.281036376953125,-41.835208892822266,-39.950199127197266,-0.01654624566435814
295,0.01367772277444601,0.0014797606272622943,0.9997674822807312,-33.387718200683594,-41.97285079956055,-40.10209655761719,-0.016603531315922737
296,0.013753936626017094,0.0015542618930339813,0.9997655153274536,-33.494476318359375,-42.11050033569336,-40.25387191772461,-0.016652461141347885
297,0.013811269775032997,0.0015635869931429625,0.9997642040252686,-33.601234436035156,-42.24819564819336,-40.40546798706055,-0.016685212031006813
298,0.01386971864849329,0.0016059353947639465,0.9997627139091492,-33.70789337158203,-42.385562896728516,-40.55765914916992,-0.016720136627554893
299,0.013926303945481777,0.0015833188081160188,0.9997613430023193,-33.814632415771484,-42.52277374267578,-40.70953369140625,-0.016759080812335014
300,0.01398067269474268,0.0014579035341739655,0.9997602105140686,-33.92144775390625,-42.66010284423828,-40.860679626464844,-0.016792159527540207
301,0.014028428122401237,0.0013647482264786959,0.9997591972351074,-34.028141021728516,-42.797462463378906,-41.01235580444336,-0.01682330295443535
302,0.014093035832047462,0.001179469982162118,0.9997583031654358,-34.13492202758789,-42.93508529663086,-41.16279983520508,-0.01683536171913147
303,0.014156719669699669,0.0009065384510904551,0.9997574090957642,-34.24162292480469,-43.072418212890625,-41.31356430053711,-0.016849974170327187
304,0.01424221508204937,0.0004349504306446761,0.999756395816803,-34.34840393066406,-43.20989990234375,-41.46271896362305,-0.016855672001838684
305,0.014279481023550034,2.7030053388443775e-05,0.9997546672821045,-34.45464324951172,-43.3470344543457,-41.611656188964844,-0.016932150349020958
306,0.014235619455575943,-0.00022453155543189496,0.9997539520263672,-34.56101608276367,-43.484134674072266,-41.759910583496094,-0.017010999843478203
307,0.014126108027994633,-0.00035877758637070656,0.9997548460960388,-34.66754913330078,-43.62137985229492,-41.90595245361328,-0.017046522349119186
308,0.014033062383532524,-0.0003113293496426195,0.9997550249099731,-34.77401351928711,-43.7584114074707,-42.053680419921875,-0.017114289104938507
309,0.013963403180241585,-0.00023699022131040692,0.9997550249099731,-34.88052749633789,-43.895320892333984,-42.20228576660156,-0.01717369072139263
310,0.013925478793680668,-0.00018078948778565973,0.9997543692588806,-34.98698425292969,-44.03203582763672,-42.352718353271484,-0.017239345237612724
311,0.013873806223273277,-0.00011063746205763891,0.9997541904449463,-35.09356689453125,-44.16886901855469,-42.50202178955078,-0.017293093726038933
312,0.013833682984113693,-2.7970101655228063e-05,0.9997541308403015,-35.199954986572266,-44.30576705932617,-42.65306854248047,-0.017331868410110474
313,0.013811415992677212,2.3245231659529964e-06,0.999754011631012,-35.3061637878418,-44.44287109375,-42.80403137207031,-0.017357923090457916
314,0.013748790137469769,8.590175275458023e-05,0.9997549653053284,-35.41250228881836,-44.580509185791016,-42.954402923583984,-0.017352992668747902
315,0.013727760873734951,9.504220361122862e-05,0.9997546076774597,-35.518707275390625,-44.71855926513672,-43.104881286621094,-0.01738850399851799
316,0.013864275999367237,-8.331142453243956e-05,0.9997485280036926,-35.62477111816406,-44.85600662231445,-43.255615234375,-0.017626110464334488
317,0.014081661589443684,-0.00034152084845118225,0.9997414350509644,-35.73030471801758,-44.993263244628906,-43.405826568603516,-0.01785297319293022
318,0.014367206953465939,-0.0006430584471672773,0.9997341632843018,-35.83559799194336,-45.130470275878906,-43.55638885498047,-0.01802276074886322
319,0.014639892615377903,-0.000870969204697758,0.9997279644012451,-35.94089889526367,-45.267967224121094,-43.706085205078125,-0.018138054758310318
320,0.014921825379133224,-0.0011061166878789663,0.9997209906578064,-36.04621887207031,-45.40510559082031,-43.85630416870117,-0.01827900856733322
321,0.015215538442134857,-0.0013159757945686579,0.9997138977050781,-36.15158462524414,-45.542198181152344,-44.0067024230957,-0.018410194665193558
322,0.015487270429730415,-0.001466317567974329,0.9997076392173767,-36.25700759887695,-45.679134368896484,-44.15692901611328,-0.018511999398469925
323,0.015623919665813446,-0.00151970109436661,0.9997031688690186,-36.36231994628906,-45.81597137451172,-44.30735778808594,-0.018636107444763184
324,0.015682103112339973,-0.001480496022850275,0.9996999502182007,-36.46746826171875,-45.95264434814453,-44.4581184387207,-0.018760349601507187
325,0.015743780881166458,-0.0013615497155115008,0.9996966123580933,-36.572509765625,-46.0892219543457,-44.608638763427734,-0.018893716856837273
326,0.01582346111536026,-0.0012681138468906283,0.9996930360794067,-36.67750549316406,-46.22575759887695,-44.760009765625,-0.019022593274712563
327,0.015932271257042885,-0.0011783497175201774,0.9996892809867859,-36.78258514404297,-46.362125396728516,-44.910972595214844,-0.01913514919579029
328,0.016094347462058067,-0.0011556540848687291,0.9996852278709412,-36.88720703125,-46.4981803894043,-45.0632438659668,-0.01921219751238823
329,0.016213197261095047,-0.0010792578104883432,0.9996824264526367,-36.991756439208984,-46.63422393798828,-45.21626663208008,-0.019260192289948463
330,0.016367197036743164,-0.0010863031493499875,0.999678909778595,-37.096031188964844,-46.7701530456543,-45.36984634399414,-0.019315114244818687
331,0.016464952379465103,-0.0010652802884578705,0.9996759295463562,-37.20025634765625,-46.90605545043945,-45.523475646972656,-0.01938861981034279
332,0.01657085493206978,-0.0010317908599972725,0.9996732473373413,-37.30440902709961,-47.041805267333984,-45.6776123046875,-0.019438689574599266
333,0.016646873205900192,-0.0010226956801488996,0.9996709227561951,-37.40871047973633,-47.17756271362305,-45.83232116699219,-0.01949075423181057
334,0.016717173159122467,-0.0010209748288616538,0.9996687769889832,-37.51286697387695,-47.313228607177734,-45.98735046386719,-0.01954038441181183
335,0.01678832247853279,-0.0010232406202703714,0.9996665716171265,-37.61699295043945,-47.44879913330078,-46.14228439331055,-0.01959230564534664
336,0.01685776747763157,-0.0010573877952992916,0.9996644258499146,-37.721012115478516,-47.58434295654297,-46.29709243774414,-0.019640538841485977
337,0.016898250207304955,-0.0010387049987912178,0.9996625781059265,-37.82489013671875,-47.71996307373047,-46.45179748535156,-0.019700393080711365
338,0.016933659091591835,-0.0010021231137216091,0.9996609091758728,-37.92866897583008,-47.85554504394531,-46.607017517089844,-0.019758258014917374
339,0.016960447654128075,-0.0009482007590122521,0.9996594190597534,-38.032371520996094,-47.99104690551758,-46.7622184753418,-0.019812067970633507
340,0.016970045864582062,-0.0008817359339445829,0.9996583461761475,-38.13613510131836,-48.12653350830078,-46.917606353759766,-0.019859666004776955
341,0.016980791464447975,-0.0007529378635808825,0.9996570944786072,-38.23973846435547,-48.262054443359375,-47.07320785522461,-0.01991897262632847
342,0.01700572669506073,-0.0006432108930312097,0.9996557235717773,-38.34339141845703,-48.39753723144531,-47.22930908203125,-0.019972359761595726
343,0.01703345775604248,-0.0005749036208726466,0.9996542930603027,-38.4470329284668,-48.53296661376953,-47.38547134399414,-0.020020151510834694
344,0.01707581803202629,-0.0005058669485151768,0.9996529221534729,-38.550540924072266,-48.668392181396484,-47.5418815612793,-0.020055469125509262
345,0.017140015959739685,-0.0005544394953176379,0.9996505975723267,-38.65395736694336,-48.80376434326172,-47.69917297363281,-0.020118528977036476
346,0.017212677747011185,-0.0006581271882168949,0.9996479749679565,-38.757266998291016,-48.93889617919922,-47.85676193237305,-0.02018059603869915
347,0.017304548993706703,-0.0008422886021435261,0.9996457695960999,-38.86030197143555,-49.07389450073242,-48.014583587646484,-0.020205629989504814
348,0.017391419038176537,-0.0010291454382240772,0.9996442794799805,-38.96320343017578,-49.20878982543945,-48.1728515625,-0.020196661353111267
349,0.017492417246103287,-0.0011105622397735715,0.9996423125267029,-39.065826416015625,-49.34357452392578,-48.33124923706055,-0.020202714949846268
350,0.01759987883269787,-0.0010963847162202,0.9996401071548462,-39.1684684753418,-49.47840881347656,-48.48921203613281,-0.020220594480633736
351,-0.00037174418685026467,0.002935980912297964,0.9999452829360962,-39.22880935668945,-49.5958251953125,-48.84821701049805,-0.01003282517194748
352,-0.0003540681500453502,0.002909263363108039,0.9999446868896484,-39.331947326660156,-49.73067855834961,-49.005123138427734,-0.010109069757163525
353,-0.0003400625428184867,0.0028663061093539,0.9999440312385559,-39.434940338134766,-49.8654899597168,-49.161800384521484,-0.010178731754422188
354,-0.0002565756149124354,0.0027239627670496702,0.9999434351921082,-39.53804397583008,-50.00041961669922,-49.31757354736328,-0.010279521346092224
355,-0.0002148378553101793,0.0026809980627149343,0.99994295835495,-39.64066696166992,-50.13523864746094,-49.4741325378418,-0.010340576060116291
356,-0.00023046052956487983,0.0027129247318953276,0.9999426007270813,-39.74302673339844,-50.270015716552734,-49.63121795654297,-0.010365207679569721
357,-0.00023152290668804199,0.0027340275701135397,0.9999421834945679,-39.845359802246094,-50.40477752685547,-49.7882080078125,-0.01040340680629015
358,-0.0002608135691843927,0.002837078645825386,0.9999418258666992,-39.94752883911133,-50.53936767578125,-49.94561004638672,-0.010407968424260616
359,-0.010762209072709084,0.008212273940443993,0.999904990196228,-40.0540657043457,-50.66010284423828,-50.12522888183594,-0.0026176024693995714
360,-0.011059402488172054,0.008410969749093056,0.9999004006385803,-40.1561164855957,-50.79400634765625,-50.28502655029297,-0.0024797567166388035
361,-0.011272561736404896,0.008537535555660725,0.9998971819877625,-40.25831604003906,-50.928070068359375,-50.44450759887695,-0.0024082763120532036
362,-0.011392091400921345,0.00855533592402935,0.9998956918716431,-40.36064910888672,-51.06226348876953,-50.60324478149414,-0.002385014435276389
363,-0.011471526697278023,0.008563860319554806,0.9998947381973267,-40.462825775146484,-51.196502685546875,-50.761600494384766,-0.0024053710512816906
364,-0.011517791077494621,0.00852544978260994,0.999894380569458,-40.56507110595703,-51.3306770324707,-50.91941833496094,-0.002428641077131033
365,-0.011500676162540913,0.008461697958409786,0.9998949766159058,-40.6673698425293,-51.46485137939453,-51.07646942138672,-0.0024899940472096205
366,-0.011500433087348938,0.008404902182519436,0.9998953342437744,-40.769405364990234,-51.59894561767578,-51.23367691040039,-0.002543684793636203
367,-0.01630237326025963,0.004105042200535536,0.9998577833175659,-40.86598587036133,-51.73290252685547,-51.39250564575195,0.0013931967550888658
368,-0.016324415802955627,0.004265274852514267,0.9998568296432495,-40.96824645996094,-51.867279052734375,-51.5482177734375,0.0013009122340008616
369,-0.016313500702381134,0.00437211012467742,0.99985671043396,-41.07040786743164,-52.00161361694336,-51.70444869995117,0.0011992106446996331
370,-0.016256216913461685,0.004452281631529331,0.9998573660850525,-41.17268753051758,-52.13608169555664,-51.860069274902344,0.0010832948610186577
371,-0.016161205247044563,0.004496200475841761,0.9998588562011719,-41.2749137878418,-52.270599365234375,-52.01572799682617,0.0009447563206776977
372,-0.016132650896906853,0.004577829502522945,0.999859094619751,-41.377071380615234,-52.40506362915039,-52.171443939208984,0.0008480878896079957
373,-0.023867782205343246,0.006061272695660591,0.9996906518936157,-41.48134994506836,-52.5362434387207,-52.38009262084961,0.0035132733173668385
374,-0.023869125172495842,0.006101870443671942,0.9996903538703918,-41.58304977416992,-52.6706657409668,-52.53913116455078,0.0035144109278917313
375,-0.023974919691681862,0.006265087518841028,0.999686598777771,-41.68440246582031,-52.804603576660156,-52.69894027709961,0.0035668956115841866
376,-0.024039769545197487,0.006334133446216583,0.9996843934059143,-41.78571319580078,-52.938507080078125,-52.85820007324219,0.0036188664380460978
377,-0.024114053696393967,0.006355434190481901,0.9996822476387024,-41.886756896972656,-53.0721549987793,-53.017662048339844,0.003679296001791954
378,-0.024149497970938683,0.0063332561403512955,0.9996813535690308,-41.98787307739258,-53.205692291259766,-53.17616653442383,0.0037270940374583006
379,-0.030894342809915543,0.006611498072743416,0.9994641542434692,-42.089881896972656,-53.34807586669922,-53.30738830566406,0.008563757874071598
380,-0.030788566917181015,0.006321065127849579,0.9994695782661438,-42.191410064697266,-53.48240280151367,-53.4657096862793,0.008530770428478718
381,-0.03070729598402977,0.0061454446986317635,0.9994737505912781,-42.29283905029297,-53.61661911010742,-53.62453079223633,0.008464477024972439
382,-0.030605418607592583,0.005844748578965664,0.9994794726371765,-42.39417266845703,-53.75082778930664,-53.782630920410156,0.008371515199542046
383,-0.030564000830054283,0.005596999544650316,0.9994826316833496,-42.495201110839844,-53.88467788696289,-53.94138717651367,0.008311441168189049
384,-0.03055121749639511,0.005459131672978401,0.9994844198226929,-42.596195220947266,-54.0184440612793,-54.101295471191406,0.008238714188337326
385,-0.03051285818219185,0.005297474097460508,0.9994869828224182,-42.69705581665039,-54.151973724365234,-54.26072311401367,0.00817651953548193
386,-0.030468368902802467,0.005032549612224102,0.9994898438453674,-42.797691345214844,-54.28543472290039,-54.420867919921875,0.008150693029165268
387,-0.04772741347551346,0.010271859355270863,0.9986482858657837,-42.888824462890625,-54.382789611816406,-54.624847412109375,0.017838576808571815
388,-0.04702185094356537,0.010828371159732342,0.9986855387687683,-42.99015426635742,-54.51717758178711,-54.7906379699707,0.017290202900767326
389,-0.04658828675746918,0.011186410672962666,0.9987089037895203,-43.091270446777344,-54.65106201171875,-54.952781677246094,0.016879871487617493
390,-0.04604757949709892,0.011788706295192242,0.998735249042511,-43.19257736206055,-54.78472137451172,-55.11248016357422,0.016389021649956703
391,-0.04580783471465111,0.011746242642402649,0.998749315738678,-43.29328536987305,-54.91788864135742,-55.271671295166016,0.016231894493103027
392,-0.04561583697795868,0.01119375228881836,0.9987639784812927,-43.39374542236328,-55.051387786865234,-55.43297576904297,0.016262972727417946
393,-0.04549969360232353,0.010718015022575855,0.9987741708755493,-43.494178771972656,-55.1849479675293,-55.594905853271484,0.016280647367239
394,-0.045445069670677185,0.010607301257550716,0.998780369758606,-43.594608306884766,-55.318603515625,-55.75700759887695,0.01612909696996212
395,-0.059304237365722656,-0.014497162774205208,0.9975574016571045,-43.69156265258789,-55.4586067199707,-55.899314880371094,0.033943094313144684
396,-0.05924088880419731,-0.014398882165551186,0.9975661635398865,-43.79212951660156,-55.590484619140625,-56.06076431274414,0.033838558942079544
397,-0.059171419590711594,-0.01427963376045227,0.997576117515564,-43.892433166503906,-55.722354888916016,-56.22209548950195,0.033716995269060135
398,-0.059087276458740234,-0.01413838192820549,0.9975878000259399,-43.99254608154297,-55.854068756103516,-56.3839111328125,0.033577464520931244
399,-0.059008415788412094,-0.013993178494274616,0.9975993633270264,-44.09244155883789,-55.98548889160156,-56.546234130859375,0.03343397378921509
400,-0.05893915891647339,-0.013853617943823338,0.9976103901863098,-44.192230224609375,-56.11695098876953,-56.7086181640625,0.033282507210969925
401,-0.05885876342654228,-0.013680947944521904,0.9976229071617126,-44.291954040527344,-56.24851608276367,-56.870628356933594,0.03312161937355995
402,-0.05875534564256668,-0.013511255383491516,0.9976375102996826,-44.391510009765625,-56.380008697509766,-57.033329010009766,0.03293485939502716
403,-0.07032793760299683,-0.014758910052478313,0.9967408180236816,-44.516510009765625,-56.54337692260742,-57.23169708251953,0.03665883094072342
404,-0.07024362683296204,-0.014685962349176407,0.9967526793479919,-44.61629867553711,-56.67456817626953,-57.390018463134766,0.03652738407254219
405,-0.0701458603143692,-0.014629988931119442,0.9967650771141052,-44.715980529785156,-56.80590057373047,-57.54853820800781,0.036399345844984055
406,-0.0700594112277031,-0.014567656442523003,0.9967766404151917,-44.81576156616211,-56.93733596801758,-57.70764923095703,0.03627457842230797
407,-0.06997530162334442,-0.014520246535539627,0.9967873096466064,-44.91526412963867,-57.06869888305664,-57.866790771484375,0.036162253469228745
408,-0.06987215578556061,-0.0144833168014884,0.9967984557151794,-45.01438903808594,-57.19983673095703,-58.0256462097168,0.03606861084699631
409,-0.06978265196084976,-0.014437125064432621,0.9968085289001465,-45.113311767578125,-57.33083724975586,-58.18486022949219,0.035982489585876465
